TEMPO;FO
0;105556
5;93753
10;91193
15;91193
20;90862
25;90462
30;89969
35;89969
40;89969
45;89969
50;89969
55;89969
60;89969
65;89969
70;89969
75;89969
80;89969
85;89969
90;89969
95;89969
100;89969
105;89969
110;89969
115;89969
120;89969
125;89969
130;89969
135;89969
140;89969
145;89969
150;89969
155;89969
160;89969
165;89969
170;89969
175;89969
180;89969
185;89969
190;89969
195;89969
200;89969
205;89969
210;89969
215;89969
220;89969
225;89969
230;89969
235;89969
240;89969
245;89969
250;89969
255;89969
260;89969
265;89969
270;89969
275;89969
280;89969
285;89969
290;89969
295;89969
300;89969
