TEMPO;FO
0;92926
5;86132
10;85864
15;85864
20;85864
25;85864
30;85864
35;84854
40;84854
45;84854
50;77630
55;77630
60;77630
65;77630
70;77630
75;76719
80;76290
85;76290
90;76290
95;76290
100;76290
105;76290
110;76290
115;76290
120;76290
125;76290
130;76290
135;76290
140;76290
145;76290
150;76290
155;76290
160;76290
165;76290
170;76290
175;76290
180;76290
185;76290
190;76290
195;76290
200;76290
205;76290
210;76290
215;76290
220;76290
225;76290
230;76290
235;76290
240;76290
245;76290
250;76290
255;76290
260;76290
265;76290
270;76290
275;76290
280;76290
285;76290
290;76290
295;76290
300;76290
