TEMPO;FO
0;95677
5;86344
10;83684
15;81873
20;81873
25;81873
30;81873
35;81873
40;81873
45;81873
50;81873
55;81873
60;81354
65;81027
70;81027
75;81027
80;81027
85;81027
90;81027
95;79973
100;79973
105;79973
110;79973
115;79973
120;79973
125;79973
130;79973
135;79973
140;79973
145;79973
150;79973
155;79973
160;79973
165;79973
170;79973
175;79973
180;79973
185;79973
190;79973
195;79973
200;79973
205;79973
210;79973
215;79973
220;79973
225;79973
230;79973
235;79973
240;79973
245;79973
250;79973
255;79973
260;79973
265;79973
270;79973
275;79973
280;79973
285;79973
290;79973
295;79973
300;79973
