TEMPO;FO
0;88587
5;78287
10;78287
15;78287
20;78287
25;78287
30;78287
35;78287
40;78287
45;78287
50;78287
55;78129
60;77960
65;77960
70;77960
75;77960
80;77960
85;77960
90;77960
95;77747
100;77747
105;77747
110;77747
115;77747
120;77747
125;77747
130;77747
135;77747
140;77747
145;77747
150;77747
155;77747
160;77747
165;77747
170;77747
175;77747
180;77747
185;77747
190;77747
195;77747
200;77747
205;77747
210;77747
215;77747
220;77747
225;77747
230;77747
235;77747
240;77747
245;77747
250;77747
255;77747
260;77747
265;77747
270;77747
275;77747
280;77747
285;77747
290;77747
295;77747
300;77747
