TEMPO;FO
0;85592
5;80897
10;80364
15;80364
20;78042
25;77253
30;75599
35;74333
40;73822
45;73822
50;73822
55;73822
60;73822
65;73652
70;73652
75;73652
80;73376
85;73376
90;73376
95;73376
100;73376
105;73376
110;73376
115;73376
120;73376
125;73376
130;73376
135;73376
140;73376
145;73376
150;73376
155;73376
160;73376
165;73376
170;73376
175;73376
180;73376
185;73376
190;73376
195;73376
200;73376
205;73376
210;73376
215;73376
220;73376
225;73376
230;73376
235;73376
240;73376
245;73376
250;73376
255;73376
260;73376
265;73376
270;73376
275;73376
280;73376
285;73376
290;73376
295;73376
300;73376
