TEMPO;FO
0;93146
5;87130
10;84342
15;80477
20;80477
25;80477
30;80477
35;80477
40;80477
45;80477
50;80477
55;80477
60;80477
65;80477
70;80477
75;80477
80;80477
85;80477
90;80477
95;80477
100;80477
105;80477
110;80477
115;80477
120;80477
125;80477
130;80477
135;80477
140;80477
145;80477
150;80477
155;80477
160;80477
165;80477
170;80477
175;80477
180;80477
185;80477
190;80477
195;80477
200;80477
205;80477
210;80477
215;80477
220;80477
225;80477
230;80477
235;80477
240;80477
245;80477
250;80477
255;80477
260;80477
265;80477
270;80477
275;80477
280;80383
285;79588
290;79588
295;79327
300;79327
