TEMPO;FO
0;91379
5;83281
10;80925
15;80712
20;79144
25;79144
30;79144
35;79144
40;79144
45;79144
50;79144
55;79144
60;79144
65;79001
70;79001
75;78772
80;78772
85;78772
90;78772
95;78772
100;78772
105;78772
110;77914
115;77914
120;77607
125;77607
130;77607
135;77607
140;77607
145;77607
150;77607
155;77607
160;77607
165;77607
170;77607
175;77607
180;77607
185;77607
190;77607
195;77607
200;77607
205;77607
210;77607
215;77607
220;77607
225;77607
230;77607
235;77607
240;77607
245;77607
250;77607
255;77607
260;77607
265;77607
270;77607
275;77607
280;77607
285;77607
290;77607
295;77607
300;77607
