TEMPO;FO
0;101887
5;95638
10;93484
15;91718
20;89570
25;88660
30;88660
35;88660
40;88660
45;88660
50;88660
55;88660
60;88660
65;88660
70;88660
75;88660
80;88660
85;88660
90;88660
95;88660
100;88660
105;88660
110;88660
115;88660
120;88660
125;88660
130;88660
135;88660
140;88660
145;88660
150;88660
155;88660
160;88660
165;88660
170;88660
175;88660
180;88660
185;88660
190;88660
195;88660
200;88660
205;88660
210;88660
215;88660
220;88660
225;88660
230;88660
235;88660
240;88660
245;88660
250;88660
255;88660
260;88660
265;88660
270;88660
275;88660
280;88660
285;88660
290;88660
295;88660
300;88660
