TEMPO;FO
0;101025
5;95027
10;93485
15;93485
20;92412
25;90870
30;90870
35;90870
40;90870
45;90870
50;90870
55;90870
60;90870
65;90870
70;90870
75;90870
80;90870
85;90870
90;90870
95;90870
100;90870
105;90870
110;90870
115;90870
120;90870
125;90627
130;90627
135;90627
140;90071
145;90071
150;90071
155;90071
160;90071
165;90071
170;90071
175;90071
180;90071
185;90071
190;90071
195;90071
200;90071
205;90071
210;90071
215;90071
220;90071
225;90071
230;90071
235;90071
240;90071
245;90071
250;90071
255;88354
260;88354
265;86235
270;85748
275;85748
280;85748
285;85476
290;85476
295;85476
300;85476
