TEMPO;FO
0;155025
5;136855
10;136855
15;136855
20;135643
25;135643
30;135643
35;135643
40;135643
45;135643
50;135643
55;135643
60;135643
65;135643
70;135643
75;135582
80;135582
85;135582
90;135582
95;135582
100;135582
105;135519
110;135519
115;135519
120;135519
125;135519
130;135519
135;135519
140;135519
145;135373
150;135373
155;135373
160;135373
165;135373
170;135373
175;135373
180;135373
185;135373
190;135373
195;135373
200;135373
205;135373
210;135373
215;135373
220;135373
225;135373
230;135373
235;135373
240;135373
245;135373
250;135373
255;135373
260;135373
265;135373
270;135373
275;135373
280;135373
285;135373
290;135373
295;135373
300;135373
