TEMPO;FO
0;97170
5;83307
10;83307
15;83307
20;83307
25;83307
30;83307
35;83307
40;83307
45;83307
50;83307
55;83307
60;83307
65;83307
70;83307
75;83307
80;83307
85;83307
90;83307
95;83307
100;83307
105;83307
110;82129
115;82070
120;82070
125;82070
130;82070
135;82070
140;81533
145;81533
150;81533
155;81448
160;81130
165;81006
170;81006
175;81006
180;81006
185;81006
190;81006
195;81006
200;81006
205;81006
210;81006
215;81006
220;81006
225;81006
230;81006
235;81006
240;81006
245;81006
250;81006
255;81006
260;81006
265;81006
270;81006
275;81006
280;81006
285;81006
290;81006
295;81006
300;81006
