TEMPO;FO
0;86178
5;78183
10;75161
15;75161
20;73326
25;73326
30;73326
35;73326
40;73326
45;73326
50;73326
55;73326
60;73326
65;73326
70;73326
75;73326
80;73326
85;73326
90;73326
95;73326
100;73326
105;73326
110;73326
115;73326
120;73326
125;73326
130;73326
135;72720
140;72371
145;72371
150;72371
155;72371
160;72371
165;72371
170;72371
175;72371
180;72371
185;72371
190;72371
195;72371
200;72371
205;72371
210;72371
215;72371
220;72371
225;72371
230;72371
235;72371
240;72371
245;72371
250;72371
255;72371
260;72371
265;72371
270;72371
275;72371
280;72371
285;72371
290;72371
295;72371
300;72371
