TEMPO;FO
0;104425
5;96573
10;93095
15;93095
20;93095
25;93095
30;93095
35;93095
40;93095
45;93095
50;93095
55;93095
60;93095
65;93095
70;93095
75;93095
80;93095
85;93095
90;93095
95;93095
100;93095
105;93095
110;93095
115;93095
120;93095
125;93095
130;93095
135;93095
140;93095
145;93095
150;93095
155;93095
160;93095
165;93095
170;93095
175;93095
180;93095
185;93095
190;93095
195;93095
200;93095
205;93095
210;93095
215;93095
220;93095
225;93095
230;93095
235;93095
240;93095
245;93095
250;93095
255;93095
260;93095
265;93095
270;93095
275;93095
280;93095
285;93095
290;93095
295;93095
300;93095
