TEMPO;FO
0;96782
5;81780
10;81355
15;81355
20;81355
25;81355
30;81355
35;81102
40;81102
45;81102
50;81102
55;81102
60;81102
65;81102
70;81102
75;81102
80;81102
85;81102
90;81102
95;81102
100;81102
105;81102
110;81102
115;81102
120;81102
125;81102
130;81102
135;81102
140;81102
145;81102
150;81102
155;81102
160;81102
165;81102
170;81102
175;81102
180;81102
185;81102
190;81102
195;81102
200;81102
205;81102
210;81102
215;81102
220;81102
225;81102
230;81102
235;81102
240;81102
245;81102
250;81102
255;81102
260;81102
265;81102
270;81102
275;81102
280;81102
285;81102
290;81102
295;81102
300;81102
