TEMPO;FO
0;96841
5;87808
10;83071
15;83071
20;83071
25;83071
30;83071
35;83071
40;81777
45;81777
50;81777
55;81777
60;81777
65;81777
70;81777
75;81777
80;81777
85;81777
90;81777
95;81777
100;81777
105;81777
110;81777
115;81777
120;81777
125;81777
130;81777
135;81777
140;81777
145;81777
150;81777
155;81777
160;81777
165;81777
170;81777
175;81777
180;81777
185;81777
190;81777
195;81777
200;81777
205;81777
210;81777
215;81777
220;81777
225;81777
230;81777
235;81777
240;81777
245;81777
250;81777
255;81777
260;81777
265;81777
270;81777
275;81777
280;81777
285;81777
290;81777
295;81777
300;81777
