TEMPO;FO
0;96928
5;84679
10;83391
15;83391
20;83391
25;83391
30;83391
35;83391
40;83391
45;83391
50;83391
55;83391
60;83391
65;83391
70;83391
75;82823
80;81204
85;81204
90;81204
95;81204
100;81204
105;81204
110;81204
115;81204
120;81204
125;81204
130;81204
135;81204
140;81204
145;81204
150;81204
155;81204
160;81204
165;81204
170;81204
175;81204
180;81204
185;81204
190;81204
195;81204
200;81204
205;81204
210;81204
215;81204
220;81204
225;81204
230;81204
235;81204
240;81204
245;81204
250;81204
255;81204
260;81204
265;81204
270;81204
275;81204
280;81204
285;81204
290;81204
295;81204
300;81204
