TEMPO;FO
0;91443
5;79490
10;74382
15;74382
20;74382
25;74382
30;74382
35;74382
40;74382
45;74382
50;74382
55;74382
60;74382
65;74382
70;74382
75;74382
80;74382
85;74382
90;74382
95;74382
100;74382
105;74382
110;74382
115;74382
120;74382
125;74382
130;74382
135;74382
140;74382
145;74382
150;74382
155;74382
160;74382
165;74382
170;74382
175;74382
180;74382
185;74382
190;74382
195;74382
200;74382
205;74382
210;74382
215;74382
220;74382
225;74382
230;74382
235;74382
240;74382
245;74382
250;74162
255;74162
260;74162
265;74162
270;74162
275;74062
280;74062
285;74062
290;73916
295;73916
300;73916
