TEMPO;FO
0;98708
5;76595
10;76595
15;76582
20;76582
25;76582
30;76582
35;76582
40;76582
45;76039
50;76039
55;76039
60;76039
65;76039
70;76039
75;76039
80;76039
85;76039
90;76039
95;76039
100;76039
105;76039
110;76039
115;76039
120;76039
125;76039
130;76039
135;76039
140;76039
145;76039
150;76039
155;76039
160;76039
165;76039
170;76039
175;76039
180;76039
185;76039
190;76039
195;74732
200;74647
205;74647
210;74647
215;74647
220;74647
225;74647
230;74647
235;74647
240;74647
245;74647
250;74647
255;74647
260;74647
265;74647
270;74647
275;74647
280;74647
285;74647
290;74647
295;74647
300;74647
