TEMPO;FO
0;157793
5;140009
10;140009
15;140009
20;140009
25;140009
30;140009
35;140009
40;140009
45;140009
50;140009
55;139533
60;139423
65;139423
70;139423
75;138235
80;138235
85;138235
90;138235
95;138235
100;138235
105;138235
110;138235
115;138235
120;138235
125;138235
130;138235
135;138235
140;138235
145;138235
150;138235
155;138235
160;138235
165;138235
170;138235
175;138235
180;136917
185;136917
190;136917
195;136917
200;136917
205;136917
210;136917
215;136917
220;136917
225;136917
230;136917
235;136917
240;136917
245;136917
250;136917
255;136917
260;136917
265;136917
270;136917
275;136917
280;136917
285;136284
290;136284
295;136284
300;136284
