TEMPO;FO
0;93217
5;87281
10;86678
15;86678
20;86244
25;86244
30;86244
35;86244
40;86224
45;86055
50;86055
55;86055
60;86055
65;86055
70;86055
75;86055
80;86055
85;86055
90;86055
95;86055
100;86055
105;86055
110;86055
115;86055
120;86055
125;86055
130;86055
135;86055
140;86055
145;86055
150;86055
155;86055
160;86055
165;86055
170;86055
175;86055
180;86055
185;86055
190;86055
195;86055
200;86055
205;86055
210;86055
215;86055
220;86055
225;86055
230;86055
235;86055
240;86055
245;86055
250;86055
255;86055
260;86055
265;86055
270;86055
275;85208
280;83681
285;83681
290;83681
295;83681
300;83681
