TEMPO;FO
0;91741
5;83264
10;82602
15;82602
20;80866
25;77618
30;75967
35;75967
40;75967
45;75967
50;74421
55;74421
60;74421
65;74421
70;73577
75;72351
80;72351
85;72351
90;72351
95;72351
100;72351
105;72351
110;72351
115;72351
120;72351
125;72351
130;72351
135;72351
140;72351
145;72351
150;72351
155;72351
160;72351
165;72351
170;72351
175;72351
180;72351
185;72351
190;72351
195;72351
200;72351
205;72351
210;72351
215;72351
220;72351
225;72351
230;72351
235;72351
240;72351
245;72351
250;72351
255;72351
260;72351
265;72351
270;72351
275;72351
280;72351
285;72351
290;72351
295;72351
300;72351
