TEMPO;FO
0;99459
5;90236
10;88541
15;88541
20;87363
25;87063
30;87063
35;87063
40;87063
45;87063
50;87063
55;87063
60;87063
65;87063
70;87063
75;87063
80;87063
85;87063
90;87063
95;87063
100;87063
105;87063
110;87063
115;87063
120;87063
125;87063
130;87063
135;87063
140;87063
145;87063
150;87063
155;87063
160;87063
165;87063
170;87063
175;87063
180;87063
185;87063
190;87063
195;87063
200;87063
205;87063
210;87063
215;87063
220;87063
225;87063
230;87063
235;87063
240;87063
245;87063
250;87063
255;87063
260;87063
265;87063
270;87063
275;87063
280;87063
285;87063
290;87063
295;87063
300;87063
