TEMPO;FO
0;95124
5;86447
10;85472
15;85472
20;85472
25;84780
30;84104
35;84077
40;84077
45;84077
50;84077
55;84077
60;84077
65;84077
70;84077
75;84077
80;84077
85;84077
90;84077
95;84077
100;84077
105;84077
110;84077
115;84077
120;84077
125;84077
130;84077
135;84077
140;84077
145;84077
150;84077
155;84077
160;84077
165;84077
170;84077
175;84077
180;84077
185;84077
190;84077
195;84077
200;84077
205;84077
210;84077
215;84077
220;84077
225;84077
230;84077
235;84077
240;84077
245;84077
250;84077
255;84077
260;84077
265;84077
270;84077
275;84077
280;84077
285;84077
290;84077
295;84077
300;84077
