TEMPO;FO
0;144432
5;139732
10;137150
15;137150
20;137150
25;137150
30;136896
35;136896
40;136896
45;136896
50;136896
55;136896
60;136896
65;136896
70;136896
75;136896
80;136896
85;136896
90;136896
95;136896
100;136896
105;136896
110;136896
115;136896
120;136896
125;136896
130;136896
135;136896
140;136896
145;136896
150;136896
155;136896
160;136896
165;136896
170;136896
175;136896
180;136896
185;136896
190;136896
195;136896
200;136896
205;136896
210;136896
215;136896
220;136896
225;136896
230;136896
235;136896
240;136896
245;136896
250;136896
255;136896
260;136896
265;136896
270;136896
275;136896
280;136896
285;136896
290;136896
295;136896
300;136896
