TEMPO;FO
0;92269
5;82864
10;82585
15;82585
20;81443
25;78947
30;77702
35;77702
40;76583
45;76583
50;76583
55;76583
60;76583
65;76237
70;76237
75;76237
80;76237
85;76237
90;76237
95;76237
100;76237
105;76237
110;76237
115;76237
120;76237
125;76237
130;76237
135;76237
140;76237
145;76237
150;76237
155;76237
160;76237
165;76237
170;76237
175;76237
180;76237
185;76237
190;76237
195;76237
200;76237
205;76237
210;76237
215;76237
220;76237
225;76237
230;76237
235;76237
240;76237
245;76237
250;76237
255;76237
260;76237
265;76237
270;76237
275;76237
280;76237
285;76237
290;76237
295;76237
300;76237
