TEMPO;FO
0;104741
5;94028
10;92397
15;91757
20;91069
25;88611
30;88341
35;88030
40;88030
45;88030
50;88030
55;88030
60;88030
65;88030
70;88030
75;88030
80;88030
85;88030
90;88030
95;88030
100;88030
105;88030
110;88030
115;88030
120;88030
125;88030
130;88030
135;88030
140;88030
145;88030
150;88030
155;88030
160;88030
165;88030
170;87650
175;87483
180;86144
185;85933
190;85933
195;85933
200;85933
205;85933
210;85933
215;85933
220;85933
225;85933
230;85933
235;85933
240;85933
245;85933
250;85933
255;85933
260;85933
265;85933
270;85933
275;85933
280;85933
285;85933
290;85933
295;85933
300;85933
