TEMPO;FO
0;89842
5;87041
10;85990
15;85878
20;85878
25;85878
30;85878
35;85878
40;85878
45;85878
50;85878
55;85878
60;85878
65;85878
70;82849
75;81171
80;80435
85;80435
90;80435
95;80435
100;80435
105;80435
110;80435
115;80435
120;80435
125;80435
130;80435
135;80435
140;80435
145;80435
150;80435
155;80435
160;80435
165;80435
170;80435
175;80435
180;80435
185;80435
190;80435
195;80435
200;80435
205;80435
210;80435
215;80435
220;80435
225;80435
230;80435
235;80435
240;80435
245;80435
250;80435
255;80435
260;80435
265;80435
270;80435
275;80435
280;80435
285;80435
290;80435
295;80435
300;80435
