TEMPO;FO
0;101871
5;92792
10;85094
15;84917
20;84917
25;84917
30;84917
35;84917
40;84917
45;84917
50;84917
55;84917
60;84917
65;84917
70;84917
75;84917
80;84917
85;84917
90;84917
95;84917
100;84917
105;84917
110;84917
115;84917
120;84917
125;84917
130;84917
135;84917
140;84917
145;84917
150;84917
155;84917
160;84917
165;84917
170;84917
175;84917
180;84917
185;84917
190;84917
195;84917
200;84917
205;84917
210;84917
215;84917
220;84917
225;84917
230;84917
235;84917
240;84917
245;84917
250;84917
255;84917
260;84917
265;84917
270;84917
275;84917
280;84917
285;84917
290;84917
295;84917
300;84917
