TEMPO;FO
0;100599
5;90952
10;89028
15;89028
20;89028
25;89028
30;89028
35;87982
40;87982
45;87982
50;87982
55;87982
60;87982
65;87982
70;87982
75;87077
80;87077
85;87077
90;87077
95;87077
100;87077
105;87077
110;87077
115;87077
120;87077
125;87077
130;87077
135;87077
140;87077
145;87077
150;87077
155;87077
160;87077
165;87077
170;87077
175;87077
180;87077
185;87077
190;87077
195;87077
200;87077
205;87077
210;87077
215;87077
220;87077
225;87077
230;87077
235;87077
240;87077
245;87077
250;87077
255;87077
260;87077
265;87077
270;87077
275;87077
280;87077
285;87077
290;87077
295;87077
300;87077
