TEMPO;FO
0;151631
5;137759
10;137532
15;137532
20;137532
25;137532
30;137532
35;137532
40;137532
45;137532
50;137532
55;137532
60;137532
65;137532
70;137532
75;137532
80;135459
85;134946
90;134946
95;134946
100;134946
105;134946
110;134946
115;134946
120;134946
125;134946
130;134946
135;134946
140;134946
145;134946
150;134946
155;134946
160;134946
165;134946
170;134946
175;134946
180;134918
185;134228
190;134225
195;134225
200;134225
205;134225
210;134225
215;134225
220;134225
225;134225
230;134225
235;134225
240;134225
245;134225
250;134225
255;134225
260;134225
265;134225
270;134225
275;134225
280;134225
285;134225
290;134225
295;134225
300;134225
