TEMPO;FO
0;91749
5;82583
10;80044
15;80044
20;80044
25;80044
30;80044
35;80044
40;80044
45;80044
50;80044
55;80044
60;79908
65;79908
70;79908
75;79908
80;79908
85;79908
90;79908
95;79908
100;79908
105;79908
110;79120
115;79119
120;79119
125;79119
130;79119
135;79119
140;79119
145;79119
150;79119
155;79119
160;79119
165;79119
170;79119
175;79119
180;79119
185;79119
190;79119
195;79119
200;79119
205;79119
210;79119
215;79119
220;79119
225;79119
230;79119
235;79119
240;79119
245;79119
250;79119
255;79119
260;79119
265;79119
270;79119
275;79119
280;79119
285;79119
290;79119
295;79119
300;79119
