TEMPO;FO
0;108030
5;91974
10;91795
15;91795
20;91795
25;87930
30;87526
35;87526
40;87526
45;87526
50;87526
55;87526
60;87526
65;87526
70;87526
75;87526
80;87526
85;87526
90;87526
95;87526
100;87526
105;87526
110;87526
115;87526
120;87526
125;87526
130;87526
135;87526
140;87526
145;87526
150;87526
155;87526
160;87526
165;87526
170;87526
175;87526
180;87526
185;87526
190;87526
195;87526
200;87526
205;87526
210;87526
215;87526
220;87526
225;87526
230;87526
235;87526
240;87526
245;87526
250;87526
255;87526
260;87526
265;87526
270;87526
275;87526
280;87526
285;87526
290;87526
295;87526
300;87526
