TEMPO;FO
0;94330
5;86113
10;82788
15;82440
20;82440
25;82440
30;81827
35;81600
40;81600
45;81600
50;81600
55;81600
60;81600
65;81600
70;81600
75;81600
80;81600
85;81600
90;81600
95;81600
100;81600
105;81600
110;81600
115;81600
120;81600
125;81600
130;81600
135;81600
140;81600
145;81600
150;81600
155;81600
160;81600
165;81600
170;81600
175;81600
180;81600
185;81600
190;81600
195;81600
200;81600
205;81600
210;81600
215;81600
220;81600
225;81600
230;81600
235;81600
240;81600
245;81600
250;81600
255;81600
260;81600
265;81600
270;81600
275;81600
280;81600
285;81600
290;81600
295;81600
300;81600
