TEMPO;FO
0;91616
5;84711
10;84601
15;84601
20;77657
25;77471
30;76876
35;76876
40;76876
45;76876
50;76876
55;76876
60;76876
65;76876
70;76876
75;76876
80;76876
85;76876
90;76876
95;76876
100;76876
105;76876
110;76876
115;76876
120;76750
125;76750
130;76750
135;76750
140;76750
145;76750
150;76750
155;76750
160;76750
165;76750
170;76750
175;76750
180;76750
185;76750
190;76750
195;76750
200;76750
205;76750
210;76750
215;76750
220;76750
225;76750
230;76750
235;76750
240;76750
245;76750
250;76750
255;76750
260;76750
265;76750
270;76750
275;76750
280;76750
285;76750
290;76750
295;76750
300;76750
