TEMPO;FO
0;96567
5;83798
10;80626
15;80626
20;80626
25;80626
30;80626
35;80626
40;80626
45;80626
50;80626
55;80626
60;80626
65;80626
70;80626
75;80626
80;78996
85;78996
90;78996
95;78996
100;78996
105;78996
110;78996
115;78996
120;78996
125;78996
130;78996
135;78996
140;78996
145;78996
150;78996
155;78996
160;78996
165;78996
170;78996
175;78996
180;78996
185;78996
190;78996
195;78996
200;78996
205;78996
210;78996
215;78996
220;78996
225;78996
230;78996
235;78996
240;78996
245;78996
250;78996
255;78996
260;78996
265;78996
270;78996
275;78996
280;78996
285;78996
290;78996
295;78996
300;78996
