TEMPO;FO
0;95870
5;81083
10;81083
15;76518
20;75850
25;75850
30;73253
35;73253
40;73253
45;73253
50;73253
55;73253
60;73253
65;73253
70;73253
75;73253
80;73253
85;73253
90;73253
95;73253
100;73253
105;73253
110;73253
115;73253
120;73253
125;73253
130;73253
135;73253
140;73253
145;73253
150;73253
155;73253
160;73253
165;73253
170;73253
175;73253
180;73253
185;73253
190;73253
195;73253
200;73253
205;73253
210;73253
215;73253
220;73253
225;73253
230;73253
235;73253
240;73253
245;73253
250;73253
255;73253
260;73253
265;73253
270;73253
275;73253
280;73253
285;73253
290;73253
295;73253
300;73253
