TEMPO;FO
0;151274
5;136904
10;136904
15;136904
20;136904
25;136904
30;136904
35;136904
40;136904
45;136904
50;136904
55;136904
60;136904
65;136904
70;136904
75;136904
80;136904
85;136904
90;136904
95;136904
100;136904
105;136904
110;136904
115;136904
120;136904
125;136904
130;136904
135;136904
140;136904
145;136904
150;136904
155;136904
160;136904
165;136904
170;136904
175;136904
180;136904
185;136904
190;136904
195;136904
200;136904
205;136904
210;136904
215;136904
220;136904
225;136904
230;136904
235;136904
240;136904
245;136904
250;136904
255;136904
260;136904
265;136904
270;136904
275;136904
280;136904
285;136904
290;136904
295;136904
300;136904
