TEMPO;FO
0;146820
5;141736
10;140802
15;140802
20;140802
25;140802
30;140802
35;140802
40;140802
45;140802
50;140802
55;140802
60;140802
65;140776
70;138774
75;138774
80;138774
85;138774
90;138774
95;138774
100;138774
105;138774
110;138774
115;138774
120;138774
125;138774
130;138774
135;138774
140;138774
145;138774
150;138774
155;138774
160;138774
165;138774
170;138774
175;138774
180;138774
185;138774
190;138774
195;138774
200;138774
205;138774
210;138774
215;138774
220;138774
225;138774
230;137902
235;137823
240;137823
245;137823
250;137823
255;137823
260;137823
265;137823
270;137790
275;137225
280;137225
285;137225
290;137225
295;137225
300;137225
