TEMPO;FO
0;92715
5;80409
10;80409
15;80409
20;80409
25;80409
30;80409
35;80409
40;79339
45;79339
50;79339
55;79339
60;79339
65;79339
70;79339
75;79339
80;79339
85;79339
90;79339
95;79339
100;79339
105;79339
110;79339
115;79339
120;79339
125;79339
130;79339
135;79339
140;79339
145;79339
150;79339
155;79339
160;79339
165;79339
170;79339
175;79339
180;79339
185;79339
190;79339
195;79339
200;79339
205;79339
210;79339
215;79339
220;79339
225;79339
230;79339
235;79339
240;79339
245;79339
250;79339
255;79339
260;79339
265;79339
270;79339
275;79339
280;79339
285;79339
290;79339
295;79339
300;79339
