TEMPO;FO
0;107979
5;91282
10;88135
15;88135
20;87033
25;87033
30;86878
35;86043
40;86043
45;86043
50;86043
55;86043
60;86043
65;86043
70;86043
75;86043
80;86043
85;86043
90;86043
95;86043
100;86043
105;86043
110;86043
115;86043
120;86043
125;86043
130;86043
135;86043
140;86043
145;86043
150;86043
155;86043
160;86043
165;86043
170;86043
175;86043
180;86043
185;86043
190;86043
195;86043
200;86043
205;86043
210;86043
215;86043
220;86043
225;86043
230;86043
235;86043
240;86043
245;86043
250;86043
255;86043
260;86043
265;86043
270;86043
275;86043
280;86043
285;86043
290;86043
295;86043
300;86043
