TEMPO;FO
0;106599
5;89802
10;89802
15;89802
20;89802
25;89653
30;86140
35;86140
40;86140
45;86140
50;86140
55;86140
60;86140
65;86140
70;86140
75;86140
80;86140
85;86140
90;86140
95;86140
100;86140
105;86140
110;86140
115;86140
120;86140
125;86140
130;86140
135;86140
140;86140
145;86140
150;86140
155;86140
160;86140
165;86140
170;86140
175;86140
180;86140
185;86140
190;86140
195;86140
200;86140
205;86140
210;86140
215;86140
220;86140
225;86140
230;86140
235;86140
240;86140
245;86140
250;86140
255;86140
260;86140
265;86140
270;86140
275;86140
280;86140
285;86140
290;86140
295;86140
300;86140
