TEMPO;FO
0;110237
5;90827
10;88532
15;88532
20;88532
25;88532
30;88532
35;88532
40;87636
45;84755
50;84755
55;84755
60;84755
65;84755
70;84755
75;84755
80;84755
85;84755
90;84755
95;84755
100;84755
105;84755
110;84755
115;84755
120;84755
125;84755
130;84755
135;84755
140;84755
145;84755
150;84755
155;84755
160;84755
165;84755
170;84755
175;84755
180;84755
185;84755
190;84755
195;84755
200;84755
205;84755
210;84755
215;84755
220;84755
225;84755
230;84755
235;84755
240;84755
245;84755
250;84755
255;84755
260;84755
265;84755
270;84755
275;84755
280;84755
285;84755
290;84755
295;84755
300;84755
