TEMPO;FO
0;161533
5;139769
10;138983
15;138983
20;138983
25;138983
30;138983
35;138983
40;138983
45;138983
50;138983
55;138983
60;138983
65;138983
70;138983
75;138983
80;138983
85;138983
90;138983
95;138983
100;138983
105;138099
110;138099
115;138099
120;138099
125;138099
130;138099
135;138099
140;138099
145;138099
150;138099
155;138099
160;138099
165;138099
170;138099
175;138099
180;138099
185;138099
190;138099
195;138099
200;138099
205;138099
210;138099
215;138099
220;138099
225;138099
230;138099
235;138099
240;138099
245;138099
250;138099
255;138099
260;138099
265;138099
270;138099
275;138099
280;138099
285;138099
290;138099
295;138099
300;138099
