TEMPO;FO
0;160163
5;139340
10;136771
15;136771
20;136771
25;136771
30;136771
35;136771
40;136771
45;136771
50;136771
55;136771
60;136771
65;136771
70;136771
75;136771
80;136771
85;136771
90;136771
95;136771
100;136771
105;136771
110;136771
115;136771
120;136771
125;136771
130;136771
135;136771
140;136771
145;136771
150;136771
155;136771
160;136771
165;136771
170;136771
175;136771
180;136771
185;136771
190;136771
195;136771
200;136771
205;136771
210;136771
215;136771
220;136771
225;136771
230;136771
235;136771
240;136771
245;136771
250;136771
255;136771
260;136771
265;136771
270;136771
275;136771
280;136771
285;136771
290;136771
295;136771
300;136771
