TEMPO;FO
0;100175
5;88448
10;81055
15;80078
20;79625
25;79625
30;79625
35;79625
40;79625
45;79625
50;79566
55;79566
60;79566
65;79566
70;79566
75;79566
80;79566
85;79566
90;79566
95;79566
100;79566
105;79566
110;79566
115;79566
120;79566
125;79566
130;79566
135;79566
140;79566
145;79566
150;79566
155;79566
160;79566
165;79566
170;79566
175;79566
180;79566
185;79566
190;79566
195;79566
200;79566
205;79566
210;79566
215;79566
220;79566
225;79566
230;79566
235;79566
240;79566
245;79566
250;79566
255;79566
260;79566
265;79566
270;79566
275;79566
280;79566
285;79566
290;79566
295;79566
300;79566
