TEMPO;FO
0;88566
5;80117
10;75018
15;74968
20;74968
25;74968
30;74968
35;74968
40;74968
45;74968
50;74968
55;74968
60;74968
65;74968
70;74968
75;74968
80;74968
85;74968
90;74968
95;74968
100;74968
105;74968
110;74968
115;74968
120;74968
125;74968
130;74968
135;74968
140;74968
145;74968
150;74968
155;74968
160;74968
165;74968
170;74968
175;74968
180;74968
185;74968
190;74968
195;74968
200;74968
205;74968
210;74968
215;74968
220;74968
225;74968
230;74968
235;74968
240;74968
245;74968
250;74968
255;74968
260;74968
265;74968
270;74968
275;74968
280;74968
285;74968
290;74968
295;74968
300;74968
