TEMPO;FO
0;111388
5;97910
10;96196
15;96178
20;96178
25;96178
30;95680
35;95680
40;92030
45;92030
50;92030
55;92030
60;92030
65;92030
70;92030
75;92030
80;92030
85;92030
90;92030
95;92030
100;92030
105;92030
110;92030
115;92030
120;92030
125;92030
130;92030
135;92030
140;92030
145;92030
150;92030
155;92030
160;92030
165;92030
170;92030
175;92030
180;92030
185;92030
190;92030
195;92030
200;92030
205;92030
210;92030
215;92030
220;92030
225;92030
230;92030
235;92030
240;92030
245;92030
250;92030
255;92030
260;92030
265;92030
270;92030
275;92030
280;92030
285;92030
290;92030
295;92030
300;92030
