TEMPO;FO
0;95137
5;86590
10;86590
15;86590
20;85787
25;85787
30;84073
35;80940
40;80613
45;79930
50;79930
55;79930
60;79930
65;79930
70;79930
75;79930
80;79930
85;79930
90;79930
95;79930
100;79930
105;79930
110;79930
115;79930
120;79930
125;79930
130;79930
135;79930
140;79930
145;79930
150;79930
155;79930
160;79930
165;79930
170;79930
175;79930
180;79930
185;79930
190;79930
195;79930
200;79930
205;79930
210;79930
215;79930
220;79930
225;79930
230;79930
235;79930
240;79930
245;79930
250;79930
255;79930
260;79930
265;79930
270;79930
275;79930
280;79930
285;79930
290;79930
295;79930
300;79930
