TEMPO;FO
0;103987
5;96445
10;96445
15;96445
20;96445
25;96445
30;96445
35;96445
40;96445
45;96445
50;96445
55;96445
60;96445
65;96445
70;96445
75;96445
80;96445
85;96445
90;96445
95;96445
100;96445
105;96445
110;96445
115;96445
120;96445
125;96445
130;96445
135;96445
140;96445
145;96445
150;96445
155;96445
160;93663
165;91406
170;91406
175;91406
180;91406
185;91406
190;91406
195;91406
200;91406
205;91406
210;91406
215;91406
220;91406
225;91406
230;91406
235;91406
240;90741
245;88628
250;88628
255;88628
260;88628
265;88628
270;88628
275;88628
280;88628
285;88628
290;88628
295;88628
300;88628
