TEMPO;FO
0;99211
5;78055
10;78003
15;78003
20;78003
25;78003
30;78003
35;78003
40;78003
45;78003
50;78003
55;78003
60;78003
65;78003
70;78003
75;78003
80;78003
85;78003
90;78003
95;78003
100;78003
105;78003
110;78003
115;78003
120;78003
125;78003
130;78003
135;78003
140;78003
145;78003
150;78003
155;78003
160;78003
165;78003
170;78003
175;78003
180;78003
185;78003
190;78003
195;78003
200;78003
205;78003
210;78003
215;78003
220;78003
225;78003
230;78003
235;78003
240;78003
245;78003
250;78003
255;78003
260;78003
265;78003
270;78003
275;78003
280;78003
285;78003
290;78003
295;78003
300;78003
