TEMPO;FO
0;91680
5;78719
10;78719
15;78719
20;78719
25;78719
30;78719
35;78719
40;78719
45;78719
50;78719
55;78719
60;78719
65;78719
70;78719
75;78719
80;78719
85;78719
90;78719
95;78719
100;78719
105;78719
110;78719
115;78719
120;78719
125;78719
130;78719
135;78719
140;78719
145;78719
150;78719
155;78719
160;78719
165;78719
170;78719
175;78719
180;78719
185;78719
190;78719
195;78719
200;78719
205;78719
210;78719
215;78719
220;78719
225;78719
230;78719
235;78719
240;78719
245;78719
250;78719
255;78719
260;78719
265;78719
270;78719
275;78719
280;78719
285;78719
290;78719
295;78719
300;78719
