TEMPO;FO
0;92343
5;84282
10;80318
15;80256
20;77777
25;77777
30;75955
35;75955
40;75955
45;75955
50;75955
55;75955
60;75955
65;75955
70;75955
75;75955
80;75955
85;75955
90;75955
95;75955
100;75955
105;75955
110;75955
115;75955
120;75955
125;75955
130;75955
135;75955
140;75955
145;75955
150;75955
155;75955
160;75955
165;75955
170;75955
175;75955
180;75955
185;75955
190;75955
195;75955
200;75955
205;75955
210;75955
215;75955
220;75955
225;75955
230;75955
235;75955
240;75955
245;75955
250;75955
255;75955
260;75955
265;75955
270;75955
275;75955
280;75955
285;75645
290;75423
295;75423
300;74759
