TEMPO;FO
0;96156
5;91900
10;91900
15;86118
20;85954
25;85954
30;85954
35;85954
40;85954
45;85954
50;85954
55;85954
60;85954
65;85954
70;85954
75;85954
80;85954
85;85954
90;85954
95;85954
100;85954
105;85954
110;85954
115;85954
120;85954
125;85954
130;85954
135;85954
140;85954
145;85954
150;85954
155;85954
160;85954
165;85954
170;85954
175;85954
180;85954
185;85954
190;85954
195;85954
200;85954
205;85954
210;85954
215;85954
220;85954
225;85954
230;85954
235;85954
240;85954
245;85954
250;85954
255;85954
260;85954
265;85954
270;85954
275;85954
280;85954
285;85954
290;85954
295;85954
300;85954
