TEMPO;FO
0;94587
5;81722
10;81625
15;80626
20;80626
25;80626
30;80626
35;80626
40;80626
45;80626
50;80626
55;80626
60;80626
65;80626
70;80626
75;80626
80;80626
85;80626
90;80626
95;80626
100;80626
105;80626
110;80626
115;80626
120;80626
125;80626
130;80626
135;80626
140;80626
145;80626
150;80626
155;80626
160;80626
165;80626
170;80626
175;80626
180;80626
185;80626
190;80626
195;80626
200;80626
205;80626
210;80626
215;80626
220;80626
225;80626
230;80626
235;80626
240;80626
245;80626
250;80626
255;80626
260;80626
265;80626
270;80626
275;80626
280;80626
285;80626
290;80626
295;80626
300;80626
