TEMPO;FO
0;147750
5;142606
10;139005
15;139005
20;139005
25;139005
30;139005
35;139005
40;139005
45;139005
50;139005
55;139005
60;139005
65;139005
70;139005
75;139005
80;139005
85;139005
90;139005
95;139005
100;139005
105;139005
110;138659
115;138659
120;137889
125;137889
130;137889
135;137889
140;137889
145;137889
150;137889
155;137889
160;137889
165;137889
170;137889
175;137889
180;137889
185;137889
190;137226
195;137226
200;136908
205;136908
210;136908
215;136908
220;136908
225;136908
230;136908
235;136908
240;136908
245;136908
250;136908
255;136908
260;136908
265;136908
270;136908
275;136908
280;136908
285;136908
290;136908
295;136908
300;136908
