TEMPO;FO
0;105137
5;89215
10;89215
15;89215
20;89215
25;89215
30;89215
35;89215
40;89215
45;89215
50;89215
55;89215
60;89215
65;89215
70;89215
75;89215
80;89215
85;89215
90;89215
95;89215
100;89215
105;89215
110;89215
115;89215
120;89215
125;89215
130;89215
135;89215
140;89215
145;89215
150;89215
155;89215
160;89215
165;89215
170;89215
175;89215
180;89215
185;89215
190;89215
195;89215
200;89215
205;89215
210;89215
215;89215
220;89215
225;89215
230;89215
235;89215
240;89215
245;89215
250;89215
255;89215
260;89215
265;89215
270;89215
275;89215
280;89215
285;89215
290;89215
295;89215
300;89215
