TEMPO;FO
0;158429
5;139241
10;138674
15;138674
20;138674
25;138674
30;138674
35;138674
40;138674
45;138674
50;138674
55;138674
60;138674
65;138674
70;138674
75;138674
80;138674
85;138674
90;138674
95;138674
100;138674
105;137732
110;137721
115;137012
120;137012
125;137012
130;137012
135;137012
140;137012
145;137012
150;137012
155;137012
160;137012
165;137012
170;137012
175;137012
180;137012
185;137012
190;136280
195;136280
200;136280
205;136280
210;136011
215;136011
220;136011
225;136011
230;136011
235;136011
240;136011
245;136011
250;136011
255;136011
260;136011
265;136011
270;136011
275;136011
280;136011
285;136011
290;136011
295;136011
300;136011
