TEMPO;FO
0;103001
5;92984
10;92984
15;92984
20;92984
25;92984
30;92984
35;92961
40;92961
45;92961
50;92961
55;92961
60;92961
65;92961
70;92961
75;92961
80;92961
85;91944
90;91230
95;91230
100;91230
105;91230
110;91230
115;88052
120;86971
125;86971
130;85928
135;85928
140;85928
145;85928
150;85928
155;85928
160;85928
165;85928
170;85928
175;85928
180;85928
185;85928
190;85928
195;85928
200;85928
205;85907
210;85907
215;85907
220;85907
225;85907
230;85907
235;85363
240;85363
245;85363
250;85363
255;85363
260;85363
265;85363
270;85363
275;85363
280;85363
285;85363
290;85363
295;85363
300;85363
