TEMPO;FO
0;152953
5;92396
10;92071
15;91795
20;88575
25;88575
30;88575
35;88575
40;82339
45;82339
50;82339
55;82339
60;82339
65;82339
70;82339
75;82339
80;82339
85;82339
90;82339
95;82339
100;82339
105;82339
110;82339
115;82339
120;82339
125;82339
130;82339
135;82339
140;82339
145;82339
150;82339
155;82339
160;82339
165;82339
170;82339
175;82339
180;82339
185;82339
190;82339
195;82339
200;82339
205;82339
210;82339
215;82339
220;82339
225;82339
230;82339
235;82339
240;82339
245;82339
250;82339
255;82339
260;82339
265;82339
270;82339
275;82339
280;82339
285;82339
290;82339
295;82339
300;82339
