TEMPO;FO
0;85664
5;81506
10;80532
15;80532
20;79715
25;79131
30;78205
35;78205
40;78205
45;78205
50;78205
55;78205
60;78205
65;78205
70;78205
75;78205
80;78205
85;78205
90;78205
95;77870
100;77870
105;77870
110;77870
115;77870
120;77870
125;77870
130;77870
135;77870
140;77870
145;77870
150;77870
155;77870
160;77870
165;77870
170;77870
175;77870
180;77870
185;77870
190;77870
195;77870
200;77870
205;77870
210;77870
215;77870
220;77870
225;77870
230;77870
235;77870
240;77870
245;77870
250;77870
255;77108
260;77108
265;77108
270;77108
275;77108
280;77108
285;77108
290;77108
295;77108
300;77108
