TEMPO;FO
0;87660
5;78387
10;77913
15;77913
20;77913
25;77913
30;77913
35;77913
40;77913
45;77913
50;77913
55;77913
60;77913
65;77913
70;77913
75;77913
80;77913
85;77913
90;77913
95;77913
100;77913
105;77913
110;77913
115;75991
120;72930
125;72930
130;72930
135;72930
140;72930
145;72930
150;72930
155;72930
160;72930
165;72930
170;72930
175;72930
180;72930
185;72930
190;72930
195;72930
200;72930
205;72930
210;72930
215;72930
220;72930
225;72930
230;72930
235;72930
240;72930
245;72930
250;72930
255;72930
260;72930
265;72930
270;72930
275;72930
280;72930
285;72930
290;72930
295;72930
300;72930
