TEMPO;FO
0;106593
5;91062
10;87065
15;86903
20;86903
25;86903
30;86903
35;86903
40;86903
45;86903
50;86903
55;86903
60;86903
65;86903
70;86903
75;86903
80;86903
85;86903
90;86903
95;86903
100;86903
105;86903
110;86903
115;86903
120;86700
125;86700
130;86700
135;86700
140;86700
145;86700
150;86700
155;86700
160;86700
165;86700
170;86700
175;86700
180;86700
185;86700
190;86700
195;86700
200;86700
205;86700
210;86700
215;86700
220;86700
225;86700
230;86700
235;86700
240;86700
245;86700
250;86700
255;86700
260;86700
265;86700
270;86700
275;86700
280;86700
285;86700
290;86700
295;86700
300;86700
