TEMPO;FO
0;104509
5;94907
10;91871
15;88885
20;88885
25;88885
30;88885
35;88885
40;88885
45;88885
50;88885
55;88885
60;88885
65;88885
70;88885
75;88885
80;88885
85;88885
90;88885
95;88885
100;88885
105;88885
110;88885
115;88885
120;88885
125;88885
130;88885
135;88885
140;88885
145;88885
150;88885
155;88885
160;88885
165;88885
170;88885
175;88885
180;88885
185;88885
190;88885
195;88885
200;88885
205;88885
210;88885
215;88885
220;88885
225;88885
230;88885
235;88885
240;88885
245;88885
250;88885
255;88885
260;88885
265;88885
270;88885
275;88885
280;88885
285;88885
290;88885
295;88885
300;88885
