TEMPO;FO
0;100345
5;95200
10;94569
15;94569
20;94569
25;93157
30;93157
35;93157
40;93157
45;93157
50;93157
55;93157
60;93157
65;93157
70;93157
75;93157
80;93157
85;93157
90;93157
95;93157
100;91855
105;90605
110;90605
115;90605
120;90605
125;90605
130;90605
135;90605
140;90605
145;90605
150;90605
155;90605
160;90605
165;90605
170;90605
175;90605
180;90605
185;90605
190;90605
195;90605
200;90605
205;90605
210;90605
215;90605
220;90605
225;90605
230;90605
235;90605
240;90605
245;90605
250;90605
255;90605
260;90605
265;90605
270;90605
275;90605
280;90605
285;90605
290;90605
295;90605
300;90605
